timestamp;db;sf;query;t_first;t_second
2024-12-07T18-52-54;postgres;10;1;360,0180003643036;0
2024-12-07T18-58-54;postgres;10;2;3,7479987144470215;0
2024-12-07T18-58-58;postgres;10;3;6,891000270843506;0
2024-12-07T18-59-05;postgres;10;4;360,01500058174133;0
2024-12-07T19-05-05;postgres;10;5;4,944999933242798;0
2024-12-07T19-05-10;postgres;10;6;360,0110001564026;0
2024-12-07T19-11-10;postgres;10;7;4,174999713897705;0
2024-12-07T19-11-14;postgres;10;8;1,3580005168914795;0
2024-12-07T19-11-15;postgres;10;9;13,400999307632446;0
2024-12-07T19-11-28;postgres;10;10;64,71299982070923;0
2024-12-07T19-12-33;postgres;10;11;360,01500129699707;0
2024-12-07T19-18-33;postgres;10;12;0,5359985828399658;0
2024-12-07T19-18-34;postgres;10;13;3,0560004711151123;0
2024-12-07T19-18-37;postgres;10;14;360,004998922348;0
2024-12-07T19-24-37;postgres;10;15;1,1760003566741943;0
2024-12-07T19-24-38;postgres;10;16;360,003999710083;0
2024-12-07T19-30-38;postgres;10;17;360,01799988746643;0
2024-12-07T19-36-38;postgres;10;18;4,094000339508057;0
2024-12-07T19-36-42;postgres;10;19;3,2709991931915283;0
2024-12-07T19-36-45;postgres;10;20;2,2240002155303955;0
2024-12-07T19-36-48;postgres;10;21;10,644999980926514;0
2024-12-07T19-36-58;postgres;10;22;158,0189995765686;0
2024-12-07T19-39-36;postgres;10;23;156,75899815559387;0
2024-12-07T19-42-13;postgres;10;24;5,4300007820129395;0
2024-12-07T19-42-18;postgres;10;25;360,0149984359741;0
2024-12-07T19-48-18;postgres;10;26;4,080000400543213;0
2024-12-07T19-48-23;postgres;10;27;4,673997640609741;0
2024-12-07T19-48-27;postgres;10;28;28,23500108718872;0
2024-12-07T19-48-55;postgres;10;29;11,09999966621399;0
2024-12-07T19-49-07;postgres;10;30;360,0069999694824;0
2024-12-07T19-55-07;postgres;10;31;43,010000705718994;0
2024-12-07T19-55-50;postgres;10;32;250,40202474594116;0
2024-12-07T20-00-00;postgres;10;33;6,753999471664429;0
2024-12-07T20-00-07;postgres;10;34;4,231999158859253;0
2024-12-07T20-00-11;postgres;10;35;360,01000022888184;0
2024-12-07T20-06-11;postgres;10;36;8,79099988937378;0
2024-12-07T20-06-20;postgres;10;37;18,749999046325684;0
2024-12-07T20-06-39;postgres;10;38;45,68399953842163;0
2024-12-07T20-07-24;postgres;10;39;108,57399988174438;0
2024-12-07T20-09-13;postgres;10;40;3,120999813079834;0
2024-12-07T20-09-16;postgres;10;41;33,77199983596802;0
2024-12-07T20-09-50;postgres;10;42;4,281999111175537;0
2024-12-07T20-09-54;postgres;10;43;8,44800090789795;0
2024-12-07T20-10-02;postgres;10;44;16,201998472213745;0
2024-12-07T20-10-19;postgres;10;45;1,5059993267059326;0
2024-12-07T20-10-20;postgres;10;46;6,077000141143799;0
2024-12-07T20-10-26;postgres;10;47;58,68699908256531;0
2024-12-07T20-11-25;postgres;10;48;12,483999490737915;0
2024-12-07T20-11-37;postgres;10;49;17,402998208999634;0
2024-12-07T20-11-55;postgres;10;50;8,066999912261963;0
2024-12-07T20-12-03;postgres;10;51;33,32700037956238;0
2024-12-07T20-12-36;postgres;10;52;3,867999315261841;0
2024-12-07T20-12-40;postgres;10;53;4,718000173568726;0
2024-12-07T20-12-45;postgres;10;54;360,014999628067;0
2024-12-07T20-18-45;postgres;10;55;3,910999059677124;0
2024-12-07T20-18-49;postgres;10;56;8,68999981880188;0
2024-12-07T20-18-57;postgres;10;57;24,801000356674194;0
2024-12-07T20-19-22;postgres;10;58;9,33799958229065;0
2024-12-07T20-19-32;postgres;10;59;37,342998027801514;0
2024-12-07T20-20-09;postgres;10;60;8,755000352859497;0
2024-12-07T20-20-18;postgres;10;61;7,973999500274658;0
2024-12-07T20-20-26;postgres;10;62;6,320999622344971;0
2024-12-07T20-20-32;postgres;10;63;4,446000576019287;0
2024-12-07T20-20-36;postgres;10;64;18,91299867630005;0
2024-12-07T20-20-55;postgres;10;65;26,490000009536743;0
2024-12-07T20-21-22;postgres;10;66;5,968998432159424;0
2024-12-07T20-21-28;postgres;10;67;85,95400047302246;0
2024-12-07T20-22-54;postgres;10;68;4,033999681472778;0
2024-12-07T20-22-58;postgres;10;69;17,325000047683716;0
2024-12-07T20-23-15;postgres;10;70;22,05399990081787;0
2024-12-07T20-23-37;postgres;10;71;7,3510003089904785;0
2024-12-07T20-23-44;postgres;10;72;44,30099940299988;0
2024-12-07T20-24-29;postgres;10;73;3,8640003204345703;0
2024-12-07T20-24-33;postgres;10;74;360,00800037384033;0
2024-12-07T20-30-33;postgres;10;75;28,367000579833984;0
2024-12-07T20-31-01;postgres;10;76;9,813000917434692;0
2024-12-07T20-31-11;postgres;10;77;9,211998701095581;0
2024-12-07T20-31-20;postgres;10;78;26,832000255584717;0
2024-12-07T20-31-47;postgres;10;79;4,845000267028809;0
2024-12-07T20-31-52;postgres;10;80;11,426000356674194;0
2024-12-07T20-32-03;postgres;10;81;360,0160000324249;0
2024-12-07T20-38-03;postgres;10;82;19,375999450683594;0
2024-12-07T20-38-23;postgres;10;83;1,1690003871917725;0
2024-12-07T20-38-24;postgres;10;84;0,9290001392364502;0
2024-12-07T20-38-25;postgres;10;85;5,123000621795654;0
2024-12-07T20-38-30;postgres;10;86;4,750999689102173;0
2024-12-07T20-38-35;postgres;10;87;47,34000039100647;0
2024-12-07T20-39-22;postgres;10;88;32,601999282836914;0
2024-12-07T20-39-54;postgres;10;89;6,456000089645386;0
2024-12-07T20-40-01;postgres;10;90;2,8880014419555664;0
2024-12-07T20-40-04;postgres;10;91;0,7349984645843506;0
2024-12-07T20-40-05;postgres;10;92;148,50999927520752;0
2024-12-07T20-42-33;postgres;10;93;7,959001302719116;0
2024-12-07T20-42-41;postgres;10;94;360,0069999694824;0
2024-12-07T20-48-41;postgres;10;95;360,01399993896484;0
2024-12-07T20-54-41;postgres;10;96;4,5410003662109375;0
2024-12-07T20-54-46;postgres;10;97;14,30899953842163;0
2024-12-07T20-55-00;postgres;10;98;5,2159998416900635;0
2024-12-07T20-55-05;postgres;10;99;14,206000328063965;0
