timestamp,db,sf,query,t_first,t_second
2024-12-07T14-09-36,duckdb_sf50.db,50,1,0.4494974613189697,0.3209996223449707
2024-12-07T14-09-37,duckdb_sf50.db,50,2,0.7279984951019287,0.5870018005371094
2024-12-07T14-09-38,duckdb_sf50.db,50,3,1.0071799755096436,0.20500850677490234
2024-12-07T14-09-40,duckdb_sf50.db,50,4,7.162908554077148,5.559997797012329
2024-12-07T14-09-52,duckdb_sf50.db,50,5,1.7859456539154053,0.6030008792877197
2024-12-07T14-09-55,duckdb_sf50.db,50,6,0.4549992084503174,0.4789998531341553
2024-12-07T14-09-56,duckdb_sf50.db,50,7,0.824000358581543,0.3680002689361572
2024-12-07T14-09-57,duckdb_sf50.db,50,8,0.231001615524292,0.22999811172485352
2024-12-07T14-09-57,duckdb_sf50.db,50,9,1.7109997272491455,1.6220004558563232
2024-12-07T14-10-01,duckdb_sf50.db,50,10,0.22899889945983887,0.24199986457824707
2024-12-07T14-10-01,duckdb_sf50.db,50,11,3.7250003814697266,3.7550015449523926
2024-12-07T14-10-09,duckdb_sf50.db,50,12,0.10600090026855469,0.15200018882751465
2024-12-07T14-10-09,duckdb_sf50.db,50,13,0.5530052185058594,0.5929992198944092
2024-12-07T14-10-10,duckdb_sf50.db,50,14,6.305995225906372,6.612999677658081
2024-12-07T14-10-23,duckdb_sf50.db,50,15,0.11400103569030762,0.1099998950958252
2024-12-07T14-10-23,duckdb_sf50.db,50,16,0.0970008373260498,0.0839998722076416
2024-12-07T14-10-23,duckdb_sf50.db,50,17,0.44099998474121094,0.4309992790222168
2024-12-07T14-10-24,duckdb_sf50.db,50,18,0.5579993724822998,0.44100022315979004
2024-12-07T14-10-25,duckdb_sf50.db,50,19,0.2850000858306885,0.27899956703186035
2024-12-07T14-10-26,duckdb_sf50.db,50,20,0.2700004577636719,0.17600011825561523
2024-12-07T14-10-26,duckdb_sf50.db,50,21,0.04699969291687012,0.04199981689453125
2024-12-07T14-10-26,duckdb_sf50.db,50,22,0.8749990463256836,0.875999927520752
2024-12-07T14-10-28,duckdb_sf50.db,50,23,10.788001298904419,12.427999258041382
2024-12-07T14-10-51,duckdb_sf50.db,50,24,0.6820018291473389,0.680999755859375
2024-12-07T14-10-53,duckdb_sf50.db,50,25,0.36100101470947266,0.33699965476989746
2024-12-07T14-10-53,duckdb_sf50.db,50,26,0.20600032806396484,0.17399954795837402
2024-12-07T14-10-54,duckdb_sf50.db,50,27,1.1520006656646729,1.1509993076324463
2024-12-07T14-10-56,duckdb_sf50.db,50,28,1.3869996070861816,1.3360002040863037
2024-12-07T14-10-59,duckdb_sf50.db,50,29,0.6459999084472656,0.6250002384185791
2024-12-07T14-11-00,duckdb_sf50.db,50,30,0.5189995765686035,0.501000165939331
2024-12-07T14-11-01,duckdb_sf50.db,50,31,0.7809994220733643,0.7690017223358154
2024-12-07T14-11-03,duckdb_sf50.db,50,32,0.053000450134277344,0.053999900817871094
2024-12-07T14-11-03,duckdb_sf50.db,50,33,0.26400065422058105,0.2630007266998291
2024-12-07T14-11-03,duckdb_sf50.db,50,34,0.4629988670349121,0.45799994468688965
2024-12-07T14-11-04,duckdb_sf50.db,50,35,1.4210002422332764,1.4109995365142822
2024-12-07T14-11-07,duckdb_sf50.db,50,36,0.5380020141601562,0.5100009441375732
2024-12-07T14-11-08,duckdb_sf50.db,50,37,0.10200142860412598,0.07199835777282715
2024-12-07T14-11-08,duckdb_sf50.db,50,38,1.3730003833770752,1.361999750137329
2024-12-07T14-11-11,duckdb_sf50.db,50,39,0.2569997310638428,0.25500035285949707
2024-12-07T14-11-12,duckdb_sf50.db,50,40,0.3489999771118164,0.3249998092651367
